,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
probiotic_frequency_daily_cohort,0.015742574257425743,1262.0,0.5927006404901142,0.023588573645943977,0.5931773879142299,0.4965601786827433,0.02873076632497385,0.49553350526431156,0.5690765171503958,0.020634122622033558,-0.006701650926532523,0.04742986352030958,0.13831219527954544,0.04129770636062915,0.49664907651715035,0.02372281120126632
probiotic_frequency_occasional_cohort,0.34336633663366345,814.0,0.525177262428362,0.03112851652953301,0.5219245635079302,0.5014655674501306,0.04164701303557624,0.5026395205571179,0.5194285714285715,0.026806229267284046,0.0023611625520221706,0.07189781723203556,0.03890727989962049,0.05370412156122786,0.5013877551020408,0.035935617379115097
probiotic_frequency_rare_cohort,0.23544554455445546,1626.0,0.5277156678312281,0.02242839475743683,0.5291588282719699,0.5017260976346236,0.027226728800819704,0.49838611522787224,0.5196106557377048,0.020647472243620076,0.0071015017052860445,0.05281327321260874,0.03925312255418256,0.0413225405927196,0.5034426229508198,0.02640960201786982
probiotic_frequency_regular_cohort,0.20693069306930692,834.0,0.5364374603174603,0.028372778049397328,0.5353015873015874,0.5016661301092685,0.03159682695998883,0.49776840011366874,0.5297609561752988,0.02622503718502505,0.0029342574492375907,0.056599863013540946,0.05958871470494551,0.05254830124238018,0.5017529880478087,0.028221235830051244
ready_to_eat_meals_frequency_daily_cohort,0.45158415841584165,50.0,0.51,0.13115752330067593,0.5178571428571428,0.48157038239538236,0.1565131874376948,0.4636243386243386,0.5173333333333333,0.11551623262554919,-0.033248273312507355,0.2643705516943448,0.03353102753962709,0.23642907325339446,0.48466666666666663,0.12887720253533333
ready_to_eat_meals_frequency_occasional_cohort,0.024158415841584163,1278.0,0.5875124782986112,0.025456799534412575,0.5893012152777778,0.4994503921990732,0.030871877818945858,0.5017645147605778,0.5615625000000001,0.02335204327991926,-0.0027003122943138015,0.054626468787488,0.12331825635758975,0.04677391365895684,0.49859374999999995,0.027086888789058686
ready_to_eat_meals_frequency_rare_cohort,0.08504950495049503,2748.0,0.5482826458953731,0.02091462781584201,0.5495188675052225,0.5020479843133946,0.0229011277100625,0.49995621542830615,0.5370166666666667,0.019188096715296064,0.00021176461573732823,0.04043337015612491,0.07401130409157776,0.03842565343346117,0.5,0.0203456247002751
ready_to_eat_meals_frequency_regular_cohort,0.18693069306930693,296.0,0.5689797979797979,0.04568187709037975,0.5691919191919191,0.49792309683593194,0.061082875302725534,0.4941742654508612,0.5576404494382022,0.04362257354989235,-0.0009652615591012712,0.10210523262604897,0.11688943962399805,0.08803613443852727,0.500561797752809,0.05070827720997666
red_meat_frequency_daily_cohort,0.047722772277227724,130.0,0.6865789473684211,0.06763157894736842,0.6960526315789474,0.4822923150050704,0.09332383189972827,0.4719393592677345,0.632051282051282,0.06988061576877766,-0.029178026773128148,0.16621212702971955,0.2673576436098566,0.1416929293077538,0.487948717948718,0.08288478890258871
red_meat_frequency_occasional_cohort,0.016237623762376238,1568.0,0.5949433826181031,0.022687475850109048,0.5961143166245944,0.49949286794652153,0.027358867427963108,0.5019495175710755,0.5702335456475583,0.02132290270651491,-0.003268668197158746,0.04583678696744821,0.14061634313027374,0.04269566647758503,0.4982165605095541,0.023016703023332623
red_meat_frequency_rare_cohort,0.14653465346534653,1568.0,0.5478602596465921,0.024677029723199552,0.5489181391994231,0.5063076626537111,0.028769692172189432,0.5041346528376008,0.5344373673036094,0.02275049707739754,0.01135977336552612,0.0495891665950747,0.06894227580841224,0.04553987756133175,0.5054352441613588,0.024895723766535087
red_meat_frequency_regular_cohort,0.0099009900990099,1568.0,0.6687553191489363,0.02162668695239951,0.6670302921024162,0.5026887419690622,0.027154686075488568,0.5058336303863555,0.6232696390658176,0.020690171016441862,0.006169526861322205,0.04787929925950368,0.2468066560249923,0.04141120964314812,0.5028874734607219,0.0240131424536338
salted_snacks_frequency_daily_cohort,0.23267326732673269,336.0,0.5623058823529412,0.0447707571940756,0.5694117647058823,0.5044281505253249,0.06241601201459044,0.5025522567517573,0.5447524752475248,0.04313424034259046,0.003829604629635991,0.11357995042482077,0.08972199976003908,0.08649864063368375,0.5018811881188119,0.05617788976545974
salted_snacks_frequency_occasional_cohort,0.011881188118811883,1326.0,0.6022133279462639,0.021959963790922386,0.6034191055781419,0.496382469999172,0.029696326486305154,0.49610102979701987,0.5736934673366834,0.020378278521482215,-0.004706613232521789,0.05166416071522273,0.14753090941130506,0.040776936067638866,0.49743718592964825,0.025502153622743218
salted_snacks_frequency_rare_cohort,0.04683168316831684,1326.0,0.5705671573950152,0.024352618334248267,0.5719173758238428,0.49774578577381623,0.0314442823583434,0.49714234483226893,0.5517336683417086,0.021399882613800655,-0.0029256131226157857,0.0532481645662342,0.1035732528740944,0.04286404494914955,0.49831658291457287,0.026597717473186774
salted_snacks_frequency_regular_cohort,0.01,1272.0,0.6706825470793017,0.02225208553739889,0.6725281653463446,0.5027049769895902,0.02952122269427037,0.5035167000979615,0.6228795811518324,0.020246351526729715,0.008141685660236465,0.05267141133710455,0.24621677877110648,0.04059167233142768,0.5041099476439791,0.026343079046619127
seafood_frequency_daily_cohort,0.611980198019802,82.0,0.4569871794871795,0.08608998224378397,0.4551282051282052,0.4952317414611532,0.11620376588788417,0.4934199134199134,0.48040000000000005,0.07536471322840685,-0.021060051116189187,0.18783303704367935,-0.03945336641778326,0.15549635350036645,0.4924,0.09409697125837793
seafood_frequency_occasional_cohort,0.048415841584158424,1092.0,0.5741861243307556,0.026782183188425457,0.5741002379535991,0.5024766985630782,0.0318537825293458,0.5047440001311332,0.5541158536585367,0.02346323319614447,-0.002755882101808257,0.057614070182613934,0.10836941310663219,0.046958831036861416,0.4984451219512194,0.028647166270612357
seafood_frequency_rare_cohort,0.23445544554455444,1092.0,0.5315035693039857,0.025430490684085597,0.5338154372397383,0.5028967836064892,0.029275235767834175,0.5025393425753177,0.5202743902439024,0.020693000990816893,0.0012520290032464571,0.05241892663011786,0.04060622038849471,0.041421056977454775,0.5006707317073171,0.02604015512170851
seafood_frequency_regular_cohort,0.01603960396039604,1092.0,0.5963009369422962,0.02413183301444279,0.5971891731112433,0.4977071083458538,0.029510067617338237,0.4990037587661161,0.5698170731707318,0.023872165372991992,0.0003697486299615678,0.05162793077442286,0.1398653485210838,0.04783986618306199,0.5000914634146342,0.02581024527496931
smoking_frequency_daily_cohort,0.21425742574257428,144.0,0.5939876033057852,0.07126541631246094,0.5981404958677686,0.5025749078377431,0.08499267897553137,0.4936956982411528,0.566590909090909,0.06947671885466322,-0.000835553462830601,0.14606203583158078,0.13521162995016192,0.14147275864759468,0.49840909090909086,0.07267434153368967
