,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
specialized_diet_other_restrictions_not_described_here,0.38099009900990105,396.0,0.5213531073446327,0.04593013760026125,0.5139830508474577,0.4981872712918413,0.053660577747840464,0.49334573954086447,0.5163025210084033,0.043767235853501826,-0.004965221035002335,0.08537042847097433,0.033184834645964924,0.08800654836307464,0.4939495798319328,0.04320308556852225
specialized_diet_paleodiet_or_primal_diet,0.338019801980198,110.0,0.5724632352941176,0.0833453449748649,0.5643382352941176,0.5096157507860433,0.10718403033434075,0.506011930653079,0.5448484848484848,0.08119628972782401,0.015050619965716359,0.18037979469498971,0.09305796737397323,0.16698683445424398,0.4863636363636364,0.09333874443188751
specialized_diet_westenprice_or_other_lowgrain_low_processed_fo,0.14128712871287127,328.0,0.588265306122449,0.05189356919646551,0.5851020408163266,0.4999596703553412,0.058914816324079834,0.49440575386489916,0.5608080808080809,0.04598966715194244,-0.005291841620409628,0.10078831467185621,0.12239630370931992,0.09280973437108814,0.4892929292929293,0.05145213019756477
thyroid,0.17336633663366338,710.0,0.5519485099629695,0.031094847169760218,0.5507846940574854,0.4997970306139743,0.04154620711768717,0.5026074094458933,0.5386854460093896,0.02890753335728246,-0.005103973677393973,0.07391651001253986,0.0778819800883609,0.05823451107595629,0.49323943661971836,0.03654633311375251
tonsils_removed,0.4956435643564357,2394.0,0.5010852898365538,0.016168824442379135,0.5023889154323937,0.5002289151426309,0.024985697794461505,0.5005335045045008,0.50025,0.015647816674113572,-0.0027198256792700043,0.04149054465043252,0.0004901902506379869,0.03133794627857901,0.49735,0.020807443913710838
uk_immigrant_cohort,0.3989108910891089,458.0,0.518576979626129,0.04230599212386198,0.5162780928376391,0.5005993382119738,0.05043705432142205,0.5020588861476036,0.5171014492753624,0.037716260128661194,0.002917172566281656,0.08114639021437726,0.034364367849284455,0.07574036659259221,0.49478260869565216,0.04089011714729197
Underweight_cohort,0.2864356435643564,476.0,0.5343974960876369,0.04735302354785933,0.5277777777777778,0.4971464324926713,0.038147275807598635,0.4997040367223518,0.5272027972027972,0.04152333081304267,-0.001207324914290408,0.07114157249764894,0.054665794618183015,0.08361197575647027,0.49363636363636365,0.03656607181127032
usa_immigrant_cohort,0.06405940594059406,466.0,0.5934142857142858,0.03753779553056439,0.5943367346938776,0.5015085959773092,0.04366907221156243,0.5018930367018603,0.5732857142857143,0.0338456882371285,-0.00492567023470829,0.0799523295531356,0.1473560527187434,0.06791701430653373,0.4925714285714286,0.04070701689499977
vegan_cohort,0.010198019801980198,292.0,0.761634814049587,0.04618502849844017,0.762913223140496,0.499128500089742,0.06302512269608473,0.49894799642742416,0.6953409090909092,0.04524654112162691,0.006378154991285803,0.11562661449526489,0.39272146120262474,0.09103864771785689,0.49477272727272725,0.056963904041387146
vegetarian_cohort,0.0099009900990099,554.0,0.6875129087779692,0.03354254760736868,0.693631669535284,0.5039652311694927,0.04613607865716647,0.5073521701681458,0.6422754491017965,0.03295720476477016,0.00478284607707638,0.07519531641046005,0.28572668627928727,0.0661853136724783,0.4982634730538923,0.03758929273698058
