,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
salted_snacks_frequency_occasional_cohort,0.0099009900990099,1394.0,0.7282795085216014,0.021830179774002964,0.7304861936847669,0.5023846638711396,0.030247191635912277,0.5051567204739276,0.6667156572143729,0.021640450165111624,0.0039020639514925114,0.05411118944991072,0.3340346826259093,0.04328584150677842,0.49951594045384184,0.027435679775236685
artificial_sweeteners_daily_cohort,0.1312871287128713,270.0,0.5958604645066582,0.058610360741356386,0.6029411764705882,0.4890764853556961,0.06779434693543351,0.4853006710705673,0.5575943810359965,0.05634778522915122,-0.007504330371455042,0.12009467588129763,0.11674955140103259,0.11357063175450527,0.48544556628621593,0.06048083273135501
salted_snacks_frequency_daily_cohort,0.016930693069306932,374.0,0.7001448619284746,0.0464479783052723,0.704752789969886,0.5035752195365574,0.05939974978454047,0.503001200480192,0.6409654541294898,0.048474087390185376,0.0032371955363985267,0.09042426515615103,0.283462895342254,0.0973678306957588,0.4895790436970945,0.047839075047404034
whole_eggs_daily_cohort,0.0099009900990099,728.0,0.6839904600893612,0.03651813584356157,0.6850018113754378,0.5003230583265362,0.04082337561646764,0.5008132855605408,0.6312087912087911,0.03156620902911068,0.0017565412840671929,0.07605299049836758,0.26325111256421413,0.06314358362712379,0.4952747252747254,0.03824128457455802
meat_eggs_frequency_daily_cohort,0.0099009900990099,410.0,0.7713679649838819,0.04185121226769268,0.7748000029574424,0.4942017350398282,0.05805722370732939,0.4913248811861464,0.70567865981344,0.04111191469523727,-0.010270415308245231,0.10041739479949893,0.413813037669609,0.08260372890914049,0.4873367599466971,0.05227250902009345
red_meat_frequency_occasional_cohort,0.0099009900990099,1630.0,0.6615512288087383,0.024585155696699727,0.662646489930595,0.4957067955570331,0.03007431679681691,0.4940166795201455,0.6215733333333333,0.02283418879176087,-0.004345075887251661,0.04953337623506211,0.2439064097877977,0.045476469237222386,0.4953066666666666,0.025283094044132422
olive_oil_rare_cohort,0.5185148514851484,548.0,0.5032193094629157,0.04216222912880039,0.49952046035805625,0.5043909907857997,0.047422320635712986,0.5074126122633585,0.507007299270073,0.041115305245495025,0.010621603893844518,0.08356962459773833,0.015006143323651156,0.08300180180214395,0.4975912408759124,0.04130451778318575
meat_eggs_frequency_regular_cohort,0.0099009900990099,410.0,0.7568821902818442,0.04026853750864021,0.7649849909798007,0.48948760426318577,0.050008058521732,0.49520326747720367,0.6906158385684371,0.04325210563113754,-0.02250418045041182,0.08724913423113993,0.38301183328524785,0.08642058383964779,0.4826679992385304,0.043257646127205014
one_liter_of_water_a_day_frequency_occasional_cohort,0.5670297029702971,218.0,0.48985400744660007,0.06916412502257407,0.48620909269057416,0.5029680001992153,0.07099513106199944,0.5065825216158315,0.49192255892255893,0.063561416949881,0.00010168321342745284,0.1245134331683672,-0.015109990787935908,0.12898681485915278,0.4861380471380471,0.06328431390300242
whole_eggs_occasional_cohort,0.011584158415841586,728.0,0.6519019442096365,0.0335144619331175,0.65007245501751,0.5000821495189463,0.04082309391992617,0.49875643924727475,0.6056043956043955,0.031222911215328636,0.007384072118658169,0.06897211142914927,0.21196532959551817,0.06267704095913945,0.4996153846153846,0.03493447037157563
frozen_dessert_frequency_rare_cohort,0.01950495049504951,2738.0,0.5891123847991808,0.025567388388118086,0.5926371031971783,0.49944423833763457,0.02829271267631932,0.4969416785206259,0.5648266666666667,0.022610738844874377,0.0031688112167175854,0.0477112208857504,0.13016984333126552,0.0453188882971783,0.49877333333333335,0.024138621888307264
sugary_sweets_frequency_regular_cohort,0.0099009900990099,1184.0,0.7426775931336742,0.021808398397119445,0.7436198867786705,0.4991806720835307,0.03039082106252259,0.49691803493485287,0.6875675675675675,0.02130511586488255,-0.0015596091482959528,0.05433175853172944,0.37567870522031077,0.042727140213141966,0.49614864864864855,0.02747109843247854
high_fat_red_meat_frequency_daily_cohort,0.06623762376237624,80.0,0.7508,0.09513863568498343,0.7575,0.47455205627705616,0.1420906145459404,0.4748737373737374,0.6884999999999999,0.09269708733288226,-0.027792405381378248,0.2323245920776426,0.38596791859966323,0.18554806907150476,0.4575,0.11431863365173676
artificial_sweeteners_occasional_cohort,0.1665346534653465,362.0,0.5707298443370907,0.05328483527925131,0.5805823939881911,0.493042763018848,0.05526283694094039,0.4896094385109186,0.5544993894993894,0.04989893753663418,-0.016523397880387397,0.09703585758213114,0.1094252155382113,0.10036974766291758,0.4821758241758241,0.04690047352001543
